1,in_use,,,Opcode,prependage,appendage,Specific,variant,comments,,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1,0,,31:30:29:28:27:26:25:24:23:22:21:20:19:18:17:16:15:14:13:12:11:10:9:8:7:6:5:4:3:2:1:0,,Binary,,NAME,//		Opcode                                                          	BINARY    	OPCODE    	comments,//		BINARY    	Opcode    	Opcode	comments
437,//,,,FCCMPE,v,Single_precision,,Single_precision,,,0,0,0,1,1,1,1,0,0,0,1,Rm,,,,,cond,,,,0,1,Rn,,,,,1,nzcv,,,,,-:-:-:-:-:-:-:-:-:-:-:Rm:::::cond::::-:-:Rn:::::-:nzcv:::,,0x1E200410,,"vfccmpeSingle_precision,                                ","//		vfccmpeSingle_precision,                                	/* 0x1E200410	FCCMPE    	 */","//		0x1E200410,	/* FCCMPE    	vfccmpeSingle_precision	 */"
438,//,,,FCCMP,v,Double_precision,,Double_precision,,,0,0,0,1,1,1,1,0,0,1,1,Rm,,,,,cond,,,,0,1,Rn,,,,,0,nzcv,,,,,-:-:-:-:-:-:-:-:-:-:-:Rm:::::cond::::-:-:Rn:::::-:nzcv:::,,0x1E600400,,"vfccmpDouble_precision,                                 ","//		vfccmpDouble_precision,                                 	/* 0x1E600400	FCCMP     	 */","//		0x1E600400,	/* FCCMP     	vfccmpDouble_precision	 */"
439,//,,,FCCMPE,v,Double_precision,,Double_precision,,,0,0,0,1,1,1,1,0,0,1,1,Rm,,,,,cond,,,,0,1,Rn,,,,,1,nzcv,,,,,-:-:-:-:-:-:-:-:-:-:-:Rm:::::cond::::-:-:Rn:::::-:nzcv:::,,0x1E600410,,"vfccmpeDouble_precision,                                ","//		vfccmpeDouble_precision,                                	/* 0x1E600410	FCCMPE    	 */","//		0x1E600410,	/* FCCMPE    	vfccmpeDouble_precision	 */"
440,//,,Floating-point data-processing (2 source),,,,,,,,M,0,S,1,1,1,1,0,type,,1,Rm,,,,,opcode,,,,1,0,Rn,,,,,Rd,,,,,,,,,,,	/* Floating-point data-processing (2 source) */,	/* Floating-point data-processing (2 source) */
441,//,,,FMUL,v,scalar_Single_precision,scalar,Single_precision,,,0,0,0,1,1,1,1,0,0,0,1,Rm,,,,,0,0,0,0,1,0,Rn,,,,,Rd,,,,,,-:-:-:-:-:-:-:-:-:-:-:Rm:::::-:-:-:-:-:-:Rn:::::Rd::::,,0x1E200800,,"vfmulscalar_Single_precision,                           ","//		vfmulscalar_Single_precision,                           	/* 0x1E200800	FMUL      	 */","//		0x1E200800,	/* FMUL      	vfmulscalar_Single_precision	 */"
442,//,,,FDIV,v,scalar_Single_precision,scalar,Single_precision,,,0,0,0,1,1,1,1,0,0,0,1,Rm,,,,,0,0,0,1,1,0,Rn,,,,,Rd,,,,,,-:-:-:-:-:-:-:-:-:-:-:Rm:::::-:-:-:-:-:-:Rn:::::Rd::::,,0x1E201800,,"vfdivscalar_Single_precision,                           ","//		vfdivscalar_Single_precision,                           	/* 0x1E201800	FDIV      	 */","//		0x1E201800,	/* FDIV      	vfdivscalar_Single_precision	 */"
443,//,,,FADD,v,scalar_Single_precision,scalar,Single_precision,,,0,0,0,1,1,1,1,0,0,0,1,Rm,,,,,0,0,1,0,1,0,Rn,,,,,Rd,,,,,,-:-:-:-:-:-:-:-:-:-:-:Rm:::::-:-:-:-:-:-:Rn:::::Rd::::,,0x1E202800,,"vfaddscalar_Single_precision,                           ","//		vfaddscalar_Single_precision,                           	/* 0x1E202800	FADD      	 */","//		0x1E202800,	/* FADD      	vfaddscalar_Single_precision	 */"
444,//,,,FSUB,v,scalar_Single_precision,scalar,Single_precision,,,0,0,0,1,1,1,1,0,0,0,1,Rm,,,,,0,0,1,1,1,0,Rn,,,,,Rd,,,,,,-:-:-:-:-:-:-:-:-:-:-:Rm:::::-:-:-:-:-:-:Rn:::::Rd::::,,0x1E203800,,"vfsubscalar_Single_precision,                           ","//		vfsubscalar_Single_precision,                           	/* 0x1E203800	FSUB      	 */","//		0x1E203800,	/* FSUB      	vfsubscalar_Single_precision	 */"
445,//,,,FMAX,v,scalar_Single_precision,scalar,Single_precision,,,0,0,0,1,1,1,1,0,0,0,1,Rm,,,,,0,1,0,0,1,0,Rn,,,,,Rd,,,,,,-:-:-:-:-:-:-:-:-:-:-:Rm:::::-:-:-:-:-:-:Rn:::::Rd::::,,0x1E204800,,"vfmaxscalar_Single_precision,                           ","//		vfmaxscalar_Single_precision,                           	/* 0x1E204800	FMAX      	 */","//		0x1E204800,	/* FMAX      	vfmaxscalar_Single_precision	 */"
446,//,,,FMIN,v,scalar_Single_precision,scalar,Single_precision,,,0,0,0,1,1,1,1,0,0,0,1,Rm,,,,,0,1,0,1,1,0,Rn,,,,,Rd,,,,,,-:-:-:-:-:-:-:-:-:-:-:Rm:::::-:-:-:-:-:-:Rn:::::Rd::::,,0x1E205800,,"vfminscalar_Single_precision,                           ","//		vfminscalar_Single_precision,                           	/* 0x1E205800	FMIN      	 */","//		0x1E205800,	/* FMIN      	vfminscalar_Single_precision	 */"
447,//,,,FMAXNM,v,scalar_Single_precision,scalar,Single_precision,,,0,0,0,1,1,1,1,0,0,0,1,Rm,,,,,0,1,1,0,1,0,Rn,,,,,Rd,,,,,,-:-:-:-:-:-:-:-:-:-:-:Rm:::::-:-:-:-:-:-:Rn:::::Rd::::,,0x1E206800,,"vfmaxnmscalar_Single_precision,                         ","//		vfmaxnmscalar_Single_precision,                         	/* 0x1E206800	FMAXNM    	 */","//		0x1E206800,	/* FMAXNM    	vfmaxnmscalar_Single_precision	 */"
448,//,,,FMINNM,v,scalar_Single_precision,scalar,Single_precision,,,0,0,0,1,1,1,1,0,0,0,1,Rm,,,,,0,1,1,1,1,0,Rn,,,,,Rd,,,,,,-:-:-:-:-:-:-:-:-:-:-:Rm:::::-:-:-:-:-:-:Rn:::::Rd::::,,0x1E207800,,"vfminnmscalar_Single_precision,                         ","//		vfminnmscalar_Single_precision,                         	/* 0x1E207800	FMINNM    	 */","//		0x1E207800,	/* FMINNM    	vfminnmscalar_Single_precision	 */"
449,//,,,FNMUL,v,Single_precision,,Single_precision,,,0,0,0,1,1,1,1,0,0,0,1,Rm,,,,,1,0,0,0,1,0,Rn,,,,,Rd,,,,,,-:-:-:-:-:-:-:-:-:-:-:Rm:::::-:-:-:-:-:-:Rn:::::Rd::::,,0x1E208800,,"vfnmulSingle_precision,                                 ","//		vfnmulSingle_precision,                                 	/* 0x1E208800	FNMUL     	 */","//		0x1E208800,	/* FNMUL     	vfnmulSingle_precision	 */"
450,//,,,FMUL,v,scalar_Double_precision,scalar,Double_precision,,,0,0,0,1,1,1,1,0,0,1,1,Rm,,,,,0,0,0,0,1,0,Rn,,,,,Rd,,,,,,-:-:-:-:-:-:-:-:-:-:-:Rm:::::-:-:-:-:-:-:Rn:::::Rd::::,,0x1E600800,,"vfmulscalar_Double_precision,                           ","//		vfmulscalar_Double_precision,                           	/* 0x1E600800	FMUL      	 */","//		0x1E600800,	/* FMUL      	vfmulscalar_Double_precision	 */"
451,//,,,FDIV,v,scalar_Double_precision,scalar,Double_precision,,,0,0,0,1,1,1,1,0,0,1,1,Rm,,,,,0,0,0,1,1,0,Rn,,,,,Rd,,,,,,-:-:-:-:-:-:-:-:-:-:-:Rm:::::-:-:-:-:-:-:Rn:::::Rd::::,,0x1E601800,,"vfdivscalar_Double_precision,                           ","//		vfdivscalar_Double_precision,                           	/* 0x1E601800	FDIV      	 */","//		0x1E601800,	/* FDIV      	vfdivscalar_Double_precision	 */"
452,//,,,FADD,v,scalar_Double_precision,scalar,Double_precision,,,0,0,0,1,1,1,1,0,0,1,1,Rm,,,,,0,0,1,0,1,0,Rn,,,,,Rd,,,,,,-:-:-:-:-:-:-:-:-:-:-:Rm:::::-:-:-:-:-:-:Rn:::::Rd::::,,0x1E602800,,"vfaddscalar_Double_precision,                           ","//		vfaddscalar_Double_precision,                           	/* 0x1E602800	FADD      	 */","//		0x1E602800,	/* FADD      	vfaddscalar_Double_precision	 */"
453,//,,,FSUB,v,scalar_Double_precision,scalar,Double_precision,,,0,0,0,1,1,1,1,0,0,1,1,Rm,,,,,0,0,1,1,1,0,Rn,,,,,Rd,,,,,,-:-:-:-:-:-:-:-:-:-:-:Rm:::::-:-:-:-:-:-:Rn:::::Rd::::,,0x1E603800,,"vfsubscalar_Double_precision,                           ","//		vfsubscalar_Double_precision,                           	/* 0x1E603800	FSUB      	 */","//		0x1E603800,	/* FSUB      	vfsubscalar_Double_precision	 */"
454,//,,,FMAX,v,scalar_Double_precision,scalar,Double_precision,,,0,0,0,1,1,1,1,0,0,1,1,Rm,,,,,0,1,0,0,1,0,Rn,,,,,Rd,,,,,,-:-:-:-:-:-:-:-:-:-:-:Rm:::::-:-:-:-:-:-:Rn:::::Rd::::,,0x1E604800,,"vfmaxscalar_Double_precision,                           ","//		vfmaxscalar_Double_precision,                           	/* 0x1E604800	FMAX      	 */","//		0x1E604800,	/* FMAX      	vfmaxscalar_Double_precision	 */"
455,//,,,FMIN,v,scalar_Double_precision,scalar,Double_precision,,,0,0,0,1,1,1,1,0,0,1,1,Rm,,,,,0,1,0,1,1,0,Rn,,,,,Rd,,,,,,-:-:-:-:-:-:-:-:-:-:-:Rm:::::-:-:-:-:-:-:Rn:::::Rd::::,,0x1E605800,,"vfminscalar_Double_precision,                           ","//		vfminscalar_Double_precision,                           	/* 0x1E605800	FMIN      	 */","//		0x1E605800,	/* FMIN      	vfminscalar_Double_precision	 */"
456,//,,,FMAXNM,v,scalar_Double_precision,scalar,Double_precision,,,0,0,0,1,1,1,1,0,0,1,1,Rm,,,,,0,1,1,0,1,0,Rn,,,,,Rd,,,,,,-:-:-:-:-:-:-:-:-:-:-:Rm:::::-:-:-:-:-:-:Rn:::::Rd::::,,0x1E606800,,"vfmaxnmscalar_Double_precision,                         ","//		vfmaxnmscalar_Double_precision,                         	/* 0x1E606800	FMAXNM    	 */","//		0x1E606800,	/* FMAXNM    	vfmaxnmscalar_Double_precision	 */"
457,//,,,FMINNM,v,scalar_Double_precision,scalar,Double_precision,,,0,0,0,1,1,1,1,0,0,1,1,Rm,,,,,0,1,1,1,1,0,Rn,,,,,Rd,,,,,,-:-:-:-:-:-:-:-:-:-:-:Rm:::::-:-:-:-:-:-:Rn:::::Rd::::,,0x1E607800,,"vfminnmscalar_Double_precision,                         ","//		vfminnmscalar_Double_precision,                         	/* 0x1E607800	FMINNM    	 */","//		0x1E607800,	/* FMINNM    	vfminnmscalar_Double_precision	 */"
458,//,,,FNMUL,v,Double_precision,,Double_precision,,,0,0,0,1,1,1,1,0,0,1,1,Rm,,,,,1,0,0,0,1,0,Rn,,,,,Rd,,,,,,-:-:-:-:-:-:-:-:-:-:-:Rm:::::-:-:-:-:-:-:Rn:::::Rd::::,,0x1E608800,,"vfnmulDouble_precision,                                 ","//		vfnmulDouble_precision,                                 	/* 0x1E608800	FNMUL     	 */","//		0x1E608800,	/* FNMUL     	vfnmulDouble_precision	 */"
459,//,,Floating-point conditional select,,,,,,,,M,0,S,1,1,1,1,0,type,,1,Rm,,,,,cond,,,,1,1,Rn,,,,,Rd,,,,,,,,,,,	/* Floating-point conditional select */,	/* Floating-point conditional select */
460,//,,,FCSEL,v,Single_precision,,Single_precision,,,0,0,0,1,1,1,1,0,0,0,1,Rm,,,,,cond,,,,1,1,Rn,,,,,Rd,,,,,,-:-:-:-:-:-:-:-:-:-:-:Rm:::::cond::::-:-:Rn:::::Rd::::,,0x1E200C00,,"vfcselSingle_precision,                                 ","//		vfcselSingle_precision,                                 	/* 0x1E200C00	FCSEL     	 */","//		0x1E200C00,	/* FCSEL     	vfcselSingle_precision	 */"
461,//,,,FCSEL,v,Double_precision,,Double_precision,,,0,0,0,1,1,1,1,0,0,1,1,Rm,,,,,cond,,,,1,1,Rn,,,,,Rd,,,,,,-:-:-:-:-:-:-:-:-:-:-:Rm:::::cond::::-:-:Rn:::::Rd::::,,0x1E600C00,,"vfcselDouble_precision,                                 ","//		vfcselDouble_precision,                                 	/* 0x1E600C00	FCSEL     	 */","//		0x1E600C00,	/* FCSEL     	vfcselDouble_precision	 */"
462,//,,Floating-point immediate,,,,,,,,M,0,S,1,1,1,1,0,type,,1,imm8,,,,,,,,1,0,0,imm5,,,,,Rd,,,,,,,,,,,	/* Floating-point immediate */,	/* Floating-point immediate */
463,//,,,FMOV,v,scalar_immediate_Single_precision,scalar_immediate,Single_precision,,,0,0,0,1,1,1,1,0,0,0,1,imm8,,,,,,,,1,0,0,0,0,0,0,0,Rd,,,,,,-:-:-:-:-:-:-:-:-:-:-:imm8::::::::-:-:-:-:-:-:-:-:Rd::::,,0x1E201000,,"vfmovscalar_immediate_Single_precision,                 ","//		vfmovscalar_immediate_Single_precision,                 	/* 0x1E201000	FMOV      	 */","//		0x1E201000,	/* FMOV      	vfmovscalar_immediate_Single_precision	 */"
464,//,,,FMOV,v,scalar_immediate_Double_precision,scalar_immediate,Double_precision,,,0,0,0,1,1,1,1,0,0,1,1,imm8,,,,,,,,1,0,0,0,0,0,0,0,Rd,,,,,,-:-:-:-:-:-:-:-:-:-:-:imm8::::::::-:-:-:-:-:-:-:-:Rd::::,,0x1E601000,,"vfmovscalar_immediate_Double_precision,                 ","//		vfmovscalar_immediate_Double_precision,                 	/* 0x1E601000	FMOV      	 */","//		0x1E601000,	/* FMOV      	vfmovscalar_immediate_Double_precision	 */"
465,//,,Floating-point compare,,,,,,,,M,0,S,1,1,1,1,0,type,,1,Rm,,,,,op,,1,0,0,0,Rn,,,,,opcode2,,,,,,,,,,,	/* Floating-point compare */,	/* Floating-point compare */
466,//,,,FCMP,v,Single_precision,,Single_precision,,,0,0,0,1,1,1,1,0,0,0,1,Rm,,,,,0,0,1,0,0,0,Rn,,,,,0,0,0,0,0,,-:-:-:-:-:-:-:-:-:-:-:Rm:::::-:-:-:-:-:-:Rn:::::-:-:-:-:-,,0x1E202000,,"vfcmpSingle_precision,                                  ","//		vfcmpSingle_precision,                                  	/* 0x1E202000	FCMP      	 */","//		0x1E202000,	/* FCMP      	vfcmpSingle_precision	 */"
467,//,,,FCMP,v,Single_precision_zero,,Single_precision_zero,,,0,0,0,1,1,1,1,0,0,0,1,Rm,,,,,0,0,1,0,0,0,Rn,,,,,0,1,0,0,0,,-:-:-:-:-:-:-:-:-:-:-:Rm:::::-:-:-:-:-:-:Rn:::::-:-:-:-:-,,0x1E202008,,"vfcmpSingle_precision_zero,                             ","//		vfcmpSingle_precision_zero,                             	/* 0x1E202008	FCMP      	 */","//		0x1E202008,	/* FCMP      	vfcmpSingle_precision_zero	 */"
468,//,,,FCMPE,v,Single_precision,,Single_precision,,,0,0,0,1,1,1,1,0,0,0,1,Rm,,,,,0,0,1,0,0,0,Rn,,,,,1,0,0,0,0,,-:-:-:-:-:-:-:-:-:-:-:Rm:::::-:-:-:-:-:-:Rn:::::-:-:-:-:-,,0x1E202010,,"vfcmpeSingle_precision,                                 ","//		vfcmpeSingle_precision,                                 	/* 0x1E202010	FCMPE     	 */","//		0x1E202010,	/* FCMPE     	vfcmpeSingle_precision	 */"
469,//,,,FCMPE,v,Single_precision_zero,,Single_precision_zero,,,0,0,0,1,1,1,1,0,0,0,1,Rm,,,,,0,0,1,0,0,0,Rn,,,,,1,1,0,0,0,,-:-:-:-:-:-:-:-:-:-:-:Rm:::::-:-:-:-:-:-:Rn:::::-:-:-:-:-,,0x1E202018,,"vfcmpeSingle_precision_zero,                            ","//		vfcmpeSingle_precision_zero,                            	/* 0x1E202018	FCMPE     	 */","//		0x1E202018,	/* FCMPE     	vfcmpeSingle_precision_zero	 */"
470,//,,,FCMP,v,Double_precision,,Double_precision,,,0,0,0,1,1,1,1,0,0,1,1,Rm,,,,,0,0,1,0,0,0,Rn,,,,,0,0,0,0,0,,-:-:-:-:-:-:-:-:-:-:-:Rm:::::-:-:-:-:-:-:Rn:::::-:-:-:-:-,,0x1E602000,,"vfcmpDouble_precision,                                  ","//		vfcmpDouble_precision,                                  	/* 0x1E602000	FCMP      	 */","//		0x1E602000,	/* FCMP      	vfcmpDouble_precision	 */"
471,//,,,FCMP,v,Double_precision_zero,,Double_precision_zero,,,0,0,0,1,1,1,1,0,0,1,1,Rm,,,,,0,0,1,0,0,0,Rn,,,,,0,1,0,0,0,,-:-:-:-:-:-:-:-:-:-:-:Rm:::::-:-:-:-:-:-:Rn:::::-:-:-:-:-,,0x1E602008,,"vfcmpDouble_precision_zero,                             ","//		vfcmpDouble_precision_zero,                             	/* 0x1E602008	FCMP      	 */","//		0x1E602008,	/* FCMP      	vfcmpDouble_precision_zero	 */"
472,//,,,FCMPE,v,Double_precision,,Double_precision,,,0,0,0,1,1,1,1,0,0,1,1,Rm,,,,,0,0,1,0,0,0,Rn,,,,,1,0,0,0,0,,-:-:-:-:-:-:-:-:-:-:-:Rm:::::-:-:-:-:-:-:Rn:::::-:-:-:-:-,,0x1E602010,,"vfcmpeDouble_precision,                                 ","//		vfcmpeDouble_precision,                                 	/* 0x1E602010	FCMPE     	 */","//		0x1E602010,	/* FCMPE     	vfcmpeDouble_precision	 */"
473,//,,,FCMPE,v,Double_precision_zero,,Double_precision_zero,,,0,0,0,1,1,1,1,0,0,1,1,Rm,,,,,0,0,1,0,0,0,Rn,,,,,1,1,0,0,0,,-:-:-:-:-:-:-:-:-:-:-:Rm:::::-:-:-:-:-:-:Rn:::::-:-:-:-:-,,0x1E602018,,"vfcmpeDouble_precision_zero,                            ","//		vfcmpeDouble_precision_zero,                            	/* 0x1E602018	FCMPE     	 */","//		0x1E602018,	/* FCMPE     	vfcmpeDouble_precision_zero	 */"
474,//,,Floating-point data-processing (1 source),,,,,,,,M,0,S,1,1,1,1,0,type,,1,opcode,,,,,,1,0,0,0,0,Rn,,,,,Rd,,,,,,,,,,,	/* Floating-point data-processing (1 source) */,	/* Floating-point data-processing (1 source) */
475,//,,,FMOV,v,register_Single_precision,register,Single_precision,,,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,Rn,,,,,Rd,,,,,,-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:Rn:::::Rd::::,,0x1E204000,,"vfmovregister_Single_precision,                         ","//		vfmovregister_Single_precision,                         	/* 0x1E204000	FMOV      	 */","//		0x1E204000,	/* FMOV      	vfmovregister_Single_precision	 */"
476,//,,,FABS,v,scalar_Single_precision,scalar,Single_precision,,,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,Rn,,,,,Rd,,,,,,-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:Rn:::::Rd::::,,0x1E20C000,,"vfabsscalar_Single_precision,                           ","//		vfabsscalar_Single_precision,                           	/* 0x1E20C000	FABS      	 */","//		0x1E20C000,	/* FABS      	vfabsscalar_Single_precision	 */"
477,//,,,FNEG,v,scalar_Single_precision,scalar,Single_precision,,,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,Rn,,,,,Rd,,,,,,-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:Rn:::::Rd::::,,0x1E214000,,"vfnegscalar_Single_precision,                           ","//		vfnegscalar_Single_precision,                           	/* 0x1E214000	FNEG      	 */","//		0x1E214000,	/* FNEG      	vfnegscalar_Single_precision	 */"
478,//,,,FSQRT,v,scalar_Single_precision,scalar,Single_precision,,,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,Rn,,,,,Rd,,,,,,-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:Rn:::::Rd::::,,0x1E21C000,,"vfsqrtscalar_Single_precision,                          ","//		vfsqrtscalar_Single_precision,                          	/* 0x1E21C000	FSQRT     	 */","//		0x1E21C000,	/* FSQRT     	vfsqrtscalar_Single_precision	 */"
479,//,,,FCVT,v,Single_precision_to_double_precision,,Single_precision_to_double_precision,,,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,Rn,,,,,Rd,,,,,,-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:Rn:::::Rd::::,,0x1E22C000,,"vfcvtSingle_precision_to_double_precision,              ","//		vfcvtSingle_precision_to_double_precision,              	/* 0x1E22C000	FCVT      	 */","//		0x1E22C000,	/* FCVT      	vfcvtSingle_precision_to_double_precision	 */"
480,//,,,FCVT,v,Single_precision_to_half_precision,,Single_precision_to_half_precision,,,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,Rn,,,,,Rd,,,,,,-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:Rn:::::Rd::::,,0x1E23C000,,"vfcvtSingle_precision_to_half_precision,                ","//		vfcvtSingle_precision_to_half_precision,                	/* 0x1E23C000	FCVT      	 */","//		0x1E23C000,	/* FCVT      	vfcvtSingle_precision_to_half_precision	 */"
481,//,,,FRINTN,v,scalar_Single_precision,scalar,Single_precision,,,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,Rn,,,,,Rd,,,,,,-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:Rn:::::Rd::::,,0x1E244000,,"vfrintnscalar_Single_precision,                         ","//		vfrintnscalar_Single_precision,                         	/* 0x1E244000	FRINTN    	 */","//		0x1E244000,	/* FRINTN    	vfrintnscalar_Single_precision	 */"
482,//,,,FRINTP,v,scalar_Single_precision,scalar,Single_precision,,,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,Rn,,,,,Rd,,,,,,-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:Rn:::::Rd::::,,0x1E24C000,,"vfrintpscalar_Single_precision,                         ","//		vfrintpscalar_Single_precision,                         	/* 0x1E24C000	FRINTP    	 */","//		0x1E24C000,	/* FRINTP    	vfrintpscalar_Single_precision	 */"
483,//,,,FRINTM,v,scalar_Single_precision,scalar,Single_precision,,,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,Rn,,,,,Rd,,,,,,-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:Rn:::::Rd::::,,0x1E254000,,"vfrintmscalar_Single_precision,                         ","//		vfrintmscalar_Single_precision,                         	/* 0x1E254000	FRINTM    	 */","//		0x1E254000,	/* FRINTM    	vfrintmscalar_Single_precision	 */"
484,//,,,FRINTZ,v,scalar_Single_precision,scalar,Single_precision,,,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,Rn,,,,,Rd,,,,,,-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:Rn:::::Rd::::,,0x1E25C000,,"vfrintzscalar_Single_precision,                         ","//		vfrintzscalar_Single_precision,                         	/* 0x1E25C000	FRINTZ    	 */","//		0x1E25C000,	/* FRINTZ    	vfrintzscalar_Single_precision	 */"
485,//,,,FRINTA,v,scalar_Single_precision,scalar,Single_precision,,,0,0,0,1,1,1,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,Rn,,,,,Rd,,,,,,-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:Rn:::::Rd::::,,0x1E264000,,"vfrintascalar_Single_precision,                         ","//		vfrintascalar_Single_precision,                         	/* 0x1E264000	FRINTA    	 */","//		0x1E264000,	/* FRINTA    	vfrintascalar_Single_precision	 */"
486,//,,,FRINTX,v,scalar_Single_precision,scalar,Single_precision,,,0,0,0,1,1,1,1,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,Rn,,,,,Rd,,,,,,-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:Rn:::::Rd::::,,0x1E274000,,"vfrintxscalar_Single_precision,                         ","//		vfrintxscalar_Single_precision,                         	/* 0x1E274000	FRINTX    	 */","//		0x1E274000,	/* FRINTX    	vfrintxscalar_Single_precision	 */"
487,//,,,FRINTI,v,scalar_Single_precision,scalar,Single_precision,,,0,0,0,1,1,1,1,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,Rn,,,,,Rd,,,,,,-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:Rn:::::Rd::::,,0x1E27C000,,"vfrintiscalar_Single_precision,                         ","//		vfrintiscalar_Single_precision,                         	/* 0x1E27C000	FRINTI    	 */","//		0x1E27C000,	/* FRINTI    	vfrintiscalar_Single_precision	 */"
488,//,,,FMOV,v,register_Double_precision,register,Double_precision,,,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,Rn,,,,,Rd,,,,,,-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:Rn:::::Rd::::,,0x1E604000,,"vfmovregister_Double_precision,                         ","//		vfmovregister_Double_precision,                         	/* 0x1E604000	FMOV      	 */","//		0x1E604000,	/* FMOV      	vfmovregister_Double_precision	 */"
489,//,,,FABS,v,scalar_Double_precision,scalar,Double_precision,,,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,Rn,,,,,Rd,,,,,,-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:Rn:::::Rd::::,,0x1E60C000,,"vfabsscalar_Double_precision,                           ","//		vfabsscalar_Double_precision,                           	/* 0x1E60C000	FABS      	 */","//		0x1E60C000,	/* FABS      	vfabsscalar_Double_precision	 */"
490,//,,,FNEG,v,scalar_Double_precision,scalar,Double_precision,,,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,Rn,,,,,Rd,,,,,,-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:Rn:::::Rd::::,,0x1E614000,,"vfnegscalar_Double_precision,                           ","//		vfnegscalar_Double_precision,                           	/* 0x1E614000	FNEG      	 */","//		0x1E614000,	/* FNEG      	vfnegscalar_Double_precision	 */"
491,//,,,FSQRT,v,scalar_Double_precision,scalar,Double_precision,,,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,Rn,,,,,Rd,,,,,,-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:Rn:::::Rd::::,,0x1E61C000,,"vfsqrtscalar_Double_precision,                          ","//		vfsqrtscalar_Double_precision,                          	/* 0x1E61C000	FSQRT     	 */","//		0x1E61C000,	/* FSQRT     	vfsqrtscalar_Double_precision	 */"
492,//,,,FCVT,v,Double_precision_to_single_precision,,Double_precision_to_single_precision,,,0,0,0,1,1,1,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,Rn,,,,,Rd,,,,,,-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:Rn:::::Rd::::,,0x1E624000,,"vfcvtDouble_precision_to_single_precision,              ","//		vfcvtDouble_precision_to_single_precision,              	/* 0x1E624000	FCVT      	 */","//		0x1E624000,	/* FCVT      	vfcvtDouble_precision_to_single_precision	 */"
